,duration
10988,
10989,PT17M41S
10990,PT4M31S
10991,PT4M16S
10992,PT3M44S
10993,PT10M
10994,PT4M45S
10995,
10996,PT16M58S
10997,PT1M32S
10998,PT7M20S
10999,PT1M36S
11000,PT14M43S
11001,PT2M53S
11002,PT9H58M13S
11003,
11004,PT45M9S
11005,PT7M34S
11006,PT2M18S
11007,PT10M22S
11008,PT4M33S
11009,PT1M33S
11010,PT3M34S
11011,PT2M37S
11012,
11013,
11014,
11015,PT38M11S
11016,
11017,
11018,PT6M8S
11019,
11020,
11021,PT5M1S
11022,PT2M53S
11023,
11024,PT5M49S
11025,PT3M9S
11026,PT19M59S
11027,
11028,PT13M32S
11029,PT10M11S
11030,
11031,PT1M
11032,PT6M27S
11033,PT5M46S
11034,PT2M3S
11035,PT6M20S
11036,PT1M14S
11037,PT14M30S
11038,
11039,PT1H44M21S
11040,PT3M52S
11041,
11042,
11043,
11044,PT4M40S
11045,PT2M3S
11046,PT8M46S
11047,
11048,PT1M53S
11049,
11050,PT2M31S
11051,PT1M52S
11052,
11053,PT2M21S
11054,PT11M11S
11055,PT5M50S
11056,
11057,PT3M2S
11058,PT3M18S
11059,PT4M13S
11060,PT28M42S
11061,
11062,
11063,PT12M4S
11064,PT50M25S
11065,PT31M2S
11066,PT48M24S
11067,PT3M53S
11068,
11069,PT3M19S
11070,
11071,PT1M
11072,PT34S
11073,PT3M49S
11074,PT12M20S
11075,
11076,PT20M38S
11077,PT1M38S
11078,PT5M35S
11079,PT21M12S
11080,PT1M46S
11081,PT4M19S
11082,PT2M47S
11083,
11084,PT7M28S
11085,PT3M59S
11086,PT4M10S
11087,PT6M13S
11088,PT5M35S
11089,
11090,PT4M33S
11091,PT37M55S
11092,
11093,PT16M21S
11094,PT1M55S
11095,PT6M12S
11096,
11097,PT3M13S
11098,PT6M49S
11099,PT4M51S
11100,PT3M27S
11101,PT7M39S
11102,PT4M40S
11103,PT30M26S
11104,PT29M5S
11105,PT4M1S
11106,PT2M26S
11107,PT9M7S
11108,PT5M49S
11109,
11110,PT22M29S
11111,PT1M22S
11112,PT8M20S
11113,PT3M28S
11114,PT4M35S
11115,PT6M37S
11116,PT29M31S
11117,
11118,PT7M58S
11119,PT4M45S
11120,PT4M12S
11121,PT1M35S
11122,PT4M15S
11123,PT5M21S
11124,PT3M35S
11125,PT5M5S
11126,
11127,PT2M48S
11128,PT30S
11129,PT8M41S
11130,PT5M36S
11131,PT10M48S
11132,PT7M18S
11133,PT3M7S
11134,PT5M50S
11135,PT1M55S
11136,PT1M40S
11137,PT3M30S
11138,PT23M43S
11139,PT2M55S
11140,PT8M11S
11141,
11142,PT20M4S
11143,PT4M21S
11144,PT3M13S
11145,
11146,PT36S
11147,PT3M18S
11148,PT4M47S
11149,PT1M18S
11150,
11151,PT1M11S
11152,PT19M43S
11153,PT3M54S
11154,PT3M49S
11155,PT3M23S
11156,PT25M7S
11157,PT58S
11158,PT3M27S
11159,PT2M51S
11160,PT1M50S
11161,PT7M51S
11162,PT1M37S
11163,PT1M35S
11164,PT21M45S
11165,PT55S
11166,
11167,PT7M6S
11168,PT3M19S
11169,PT14M43S
11170,PT2M14S
11171,
11172,
11173,PT3M25S
11174,PT6M20S
11175,PT2M19S
11176,PT2M37S
11177,PT16M3S
11178,
11179,PT43M8S
11180,PT3M44S
11181,PT2M11S
11182,PT4M35S
11183,PT16M30S
11184,PT30S
11185,PT41M52S
11186,PT6M38S
11187,PT16M33S
11188,
11189,PT7M48S
11190,PT1M35S
11191,
11192,PT16M58S
11193,
11194,PT10M27S
11195,
11196,
11197,
11198,
11199,PT10M5S
11200,PT6M50S
11201,PT8M3S
11202,PT1H28M28S
11203,PT3M57S
11204,PT3M22S
11205,PT6M35S
11206,PT1H3M25S
11207,PT8M54S
11208,PT3M2S
11209,
11210,PT12M13S
11211,
11212,PT7M11S
11213,
11214,
11215,PT5M4S
11216,PT6M7S
11217,PT9M19S
11218,PT17M41S
11219,PT10M53S
11220,PT1M50S
11221,
11222,
11223,PT1M55S
11224,PT1M34S
11225,PT2M12S
11226,
11227,PT10M40S
11228,PT21M52S
11229,PT1M58S
11230,PT6M20S
11231,PT1M14S
11232,PT2M3S
11233,PT1H44M21S
11234,PT1M31S
11235,PT5M26S
11236,
11237,PT38M9S
11238,PT46M18S
11239,
11240,
11241,PT2M37S
11242,
11243,PT2M30S
11244,PT3M3S
11245,PT2M53S
11246,PT10M
11247,
11248,PT6M4S
11249,PT4M9S
11250,PT10M22S
11251,PT19M59S
11252,PT50M25S
11253,PT4M31S
11254,PT9M49S
11255,PT2M5S
11256,
11257,PT4M16S
11258,
11259,
11260,
11261,PT3M44S
11262,
11263,PT2M18S
11264,PT36M
11265,PT1M45S
11266,
11267,PT24M44S
11268,PT6M46S
11269,PT26S
11270,PT4M45S
11271,PT8M53S
11272,
11273,
11274,
11275,PT7M34S
11276,PT1M32S
11277,
11278,PT37M11S
11279,PT10M59S
11280,PT1M33S
11281,
11282,PT1H24S
11283,PT3M9S
11284,
11285,PT9H58M13S
11286,
11287,PT7M20S
11288,
11289,
11290,PT34S
11291,
11292,
11293,PT11M38S
11294,PT12M7S
11295,PT23M58S
11296,
11297,PT6M8S
11298,PT4M2S
11299,PT2M27S
11300,
11301,PT2M31S
11302,PT15M46S
11303,
11304,
11305,PT7M7S
11306,
11307,PT16M6S
11308,PT7M39S
11309,PT3M2S
11310,PT22M29S
11311,
11312,
11313,PT12M20S
11314,PT3M34S
11315,PT4M40S
11316,
11317,PT7M48S
11318,PT4M45S
11319,PT1M50S
11320,PT4M12S
11321,PT5M21S
11322,PT7M58S
11323,
11324,PT5M5S
11325,PT1M35S
11326,PT2M55S
11327,PT1M40S
11328,
11329,PT8M11S
11330,PT4M27S
11331,PT6M1S
11332,PT3M35S
11333,PT5M36S
11334,PT30S
11335,PT3M49S
11336,PT23M43S
11337,PT40M39S
11338,PT8M41S
11339,PT19M43S
11340,PT1M6S
11341,PT10M48S
11342,PT1M19S
11343,PT7M18S
11344,PT5M50S
11345,PT1M55S
11346,PT3M13S
11347,
11348,
11349,PT2M48S
11350,PT3M7S
11351,PT3M30S
11352,
11353,
11354,PT3M41S
11355,PT21M45S
11356,
11357,PT2H11M18S
11358,PT5M35S
11359,PT36S
11360,PT10M1S
11361,PT20M4S
11362,PT1M11S
11363,PT8M53S
11364,PT3M3S
11365,PT7M41S
11366,
11367,PT1M18S
11368,
11369,
11370,PT2M37S
11371,
11372,PT3M19S
11373,PT7M51S
11374,PT3M18S
11375,PT4M47S
11376,PT3M9S
11377,PT26S
11378,PT32M49S
11379,PT16M33S
11380,PT3M54S
11381,PT1M56S
11382,PT4M30S
11383,PT6M20S
11384,PT4M21S
11385,PT6M50S
11386,PT24M34S
11387,PT41M52S
11388,PT25M7S
11389,PT10M5S
11390,PT1M35S
11391,PT1M37S
11392,PT14M43S
11393,PT1M50S
11394,
11395,PT3M10S
11396,PT55S
11397,
11398,PT3M56S
11399,PT1M35S
11400,
11401,
11402,PT7M6S
11403,PT3M22S
11404,PT58S
11405,PT1M56S
11406,
11407,PT12M13S
11408,
11409,PT13M32S
11410,PT20M24S
11411,PT3M20S
11412,PT39S
11413,PT6H15M40S
11414,PT4M23S
11415,PT16M58S
11416,PT16M3S
11417,PT3M15S
11418,
11419,PT3M2S
11420,PT1M8S
11421,PT16M30S
11422,PT7M48S
11423,
11424,PT7M50S
11425,
11426,
11427,PT10M59S
11428,PT4M53S
11429,PT56M27S
11430,
11431,
11432,PT19M59S
11433,PT2M11S
11434,
11435,PT10M27S
11436,PT4M35S
11437,
11438,
11439,PT2M14S
11440,
11441,PT6M35S
11442,PT3M56S
11443,PT1M34S
11444,PT11M57S
11445,PT3M57S
11446,PT2M52S
11447,PT6M10S
11448,PT2M40S
11449,
11450,PT2M30S
11451,PT1H3M25S
11452,PT3M55S
11453,PT11M3S
11454,PT5M57S
11455,
11456,
11457,PT8M3S
11458,PT7M24S
11459,PT1H44M21S
11460,
11461,
11462,PT8M3S
11463,
11464,PT2M
11465,PT3M44S
11466,
11467,PT5M
11468,
11469,PT2H30M47S
11470,PT7M11S
11471,PT7M34S
11472,PT1M31S
11473,PT3M40S
11474,PT1M14S
11475,
11476,PT1M34S
11477,
11478,PT21M52S
11479,PT9M19S
11480,PT10M1S
11481,
11482,PT2M59S
11483,PT1M45S
11484,
11485,PT7M18S
11486,
11487,PT5M4S
11488,PT17M41S
11489,
11490,PT1M55S
11491,PT4M18S
11492,PT6M7S
11493,
11494,PT5H51M56S
11495,PT10M53S
11496,PT6M4S
11497,
11498,
11499,PT28M42S
11500,PT1M11S
11501,PT2M48S
11502,PT1M50S
11503,PT10M22S
11504,
11505,PT2M3S
11506,PT1M33S
11507,
11508,
11509,PT1M58S
11510,PT2M12S
11511,PT5M26S
11512,PT2M37S
11513,PT6M20S
11514,
11515,PT5M25S
11516,PT1M1S
11517,PT4M30S
11518,PT1M50S
11519,PT3M24S
11520,PT4M27S
11521,PT2H10M51S
11522,PT10M25S
11523,PT4M45S
11524,PT5M21S
11525,PT6M21S
11526,PT4M12S
11527,PT1M41S
11528,PT5M5S
11529,PT1M46S
11530,PT7M58S
11531,PT4M41S
11532,PT1M18S
11533,PT6M1S
11534,PT32M49S
11535,PT3M37S
11536,PT1M19S
11537,PT8M11S
11538,PT1M40S
11539,PT10M2S
11540,PT1M35S
11541,PT2M55S
11542,PT4M27S
11543,PT5M6S
11544,
11545,PT3M42S
11546,PT14M4S
11547,
11548,PT19M43S
11549,PT40M39S
11550,PT1M6S
11551,
11552,
11553,PT1M55S
11554,PT23M43S
11555,
11556,
11557,PT5M36S
11558,PT20M24S
11559,PT3M49S
11560,PT41M15S
11561,PT30S
11562,PT5M50S
11563,PT8M30S
11564,PT1M40S
11565,PT3M13S
11566,PT5M35S
11567,PT36M37S
11568,PT8M41S
11569,PT8M53S
11570,PT1M10S
11571,PT10M48S
11572,PT7M18S
11573,
11574,PT22M8S
11575,
11576,PT2M48S
11577,PT3M41S
11578,PT2M2S
11579,PT2M40S
11580,
11581,
11582,PT3M3S
11583,PT23M59S
11584,PT3M12S
11585,PT3M30S
11586,
11587,PT8M27S
11588,
11589,
11590,PT7M41S
11591,PT36S
11592,PT4M23S
11593,PT10M1S
11594,
11595,PT1M56S
11596,
11597,PT4M30S
11598,PT3M15S
11599,PT3M7S
11600,
11601,
11602,PT39S
11603,PT10M7S
11604,PT11M46S
11605,
11606,PT1M11S
11607,PT36S
11608,PT2M37S
11609,PT10M28S
11610,
11611,
11612,PT36S
11613,PT1M55S
11614,PT21M22S
11615,PT20M4S
11616,PT23M24S
11617,
11618,PT3M20S
11619,PT3M59S
11620,PT1M56S
11621,
11622,PT14M13S
11623,
11624,
11625,PT7M51S
11626,PT6M50S
11627,PT5M57S
11628,PT3M19S
11629,PT1M35S
11630,PT3M22S
11631,PT1M45S
11632,PT38M6S
11633,
11634,PT7M50S
11635,PT1M40S
11636,PT3M18S
11637,PT3M46S
11638,PT4M21S
11639,PT4M47S
11640,
11641,PT6H15M40S
11642,
11643,PT10M5S
11644,PT11M39S
11645,
11646,PT2H46M52S
11647,
11648,PT14M43S
11649,PT3M15S
11650,PT52M29S
11651,
11652,PT1M37S
11653,PT1M14S
11654,PT11M14S
11655,PT1M50S
11656,
11657,PT13M32S
11658,
11659,PT58S
11660,PT3M10S
11661,PT4M53S
11662,PT1M8S
11663,PT55S
11664,PT10M8S
11665,
11666,PT56M27S
11667,PT4M21S
11668,PT30M12S
11669,PT1H1M6S
11670,
11671,PT7M40S
11672,PT16M58S
11673,PT14M34S
11674,PT3M54S
11675,PT1M33S
11676,PT1M35S
11677,
11678,PT4M21S
11679,PT8M14S
11680,
11681,PT13M41S
11682,PT11M6S
11683,PT3M19S
11684,PT31S
11685,
11686,
11687,PT29M46S
11688,PT16M30S
11689,PT2M8S
11690,PT1M34S
11691,PT2M40S
11692,PT4M18S
11693,PT7M6S
11694,
11695,PT2M52S
11696,PT1M1S
11697,
11698,
11699,PT3M6S
11700,PT5M25S
11701,PT5M6S
11702,PT1M50S
11703,PT7M33S
11704,
11705,
11706,PT2H10M51S
11707,PT10M25S
11708,
11709,PT3M24S
11710,PT20M33S
11711,
11712,PT1M18S
11713,PT3M13S
11714,
11715,PT4M30S
11716,
11717,PT4M27S
11718,PT6M5S
11719,PT1M46S
11720,
11721,
11722,PT1M41S
11723,PT5M1S
11724,PT3M17S
11725,PT6M39S
11726,PT36M37S
11727,PT14M4S
11728,PT2M34S
11729,
11730,PT4M45S
11731,PT11M57S
11732,PT10M27S
11733,PT6M21S
11734,PT32M49S
11735,
11736,PT13M28S
11737,PT2M2S
11738,PT1M34S
11739,PT1M3S
11740,PT3M31S
11741,PT5M21S
11742,PT23M59S
11743,PT4M27S
11744,PT5M5S
11745,PT3M37S
11746,PT1M45S
11747,
11748,PT4M41S
11749,PT20M40S
11750,PT10M2S
11751,
11752,PT1M13S
11753,PT8M11S
11754,PT2M42S
11755,PT1M19S
11756,
11757,
11758,PT11M27S
11759,PT9M8S
11760,
11761,PT4M14S
11762,
11763,PT45M27S
11764,PT1M40S
11765,PT5M23S
11766,PT41M15S
11767,
11768,PT1M16S
11769,PT1M10S
11770,PT21M51S
11771,PT6M1S
11772,
11773,PT36S
11774,
11775,PT8M30S
11776,PT4M12S
11777,
11778,
11779,PT2M49S
11780,PT25M55S
11781,
11782,PT3M12S
11783,PT22M8S
11784,PT6M18S
11785,PT19M43S
11786,PT2M55S
11787,
11788,PT6M51S
11789,PT40M39S
11790,PT21M55S
11791,PT3M15S
11792,PT8M53S
11793,
11794,PT7M58S
11795,
11796,PT1M6S
11797,
11798,PT1M35S
11799,
11800,PT3M46S
11801,
11802,PT3M42S
11803,
11804,PT10M6S
11805,PT15M53S
11806,PT4M3S
11807,PT5M35S
11808,PT5M36S
11809,PT4M49S
11810,PT3M49S
11811,
11812,PT5M58S
11813,PT5M26S
11814,PT26M2S
11815,
11816,PT3M48S
11817,PT1M40S
11818,PT1M31S
11819,PT4M57S
11820,PT20M33S
11821,PT14M13S
11822,
11823,PT10M6S
11824,PT30S
11825,
11826,PT2M4S
11827,
11828,
11829,
11830,
11831,PT3M13S
11832,PT4M25S
11833,PT3M41S
11834,PT2M40S
11835,
11836,PT36S
11837,PT4M23S
11838,
11839,PT3M59S
11840,PT8M41S
11841,PT35M15S
11842,PT2M14S
11843,PT2M27S
11844,PT2M48S
11845,PT4M36S
11846,PT3M3S
11847,PT37M47S
11848,
11849,PT15M57S
11850,PT4M1S
11851,PT8M27S
11852,PT1M49S
11853,PT5M13S
11854,
11855,PT1M40S
11856,
11857,
11858,PT10M1S
11859,PT45M47S
11860,PT50S
11861,PT7M18S
11862,PT9H41M3S
11863,
11864,PT1M53S
11865,PT10M12S
11866,PT18M58S
11867,PT1M56S
11868,PT3M30S
11869,PT11M46S
11870,PT7M41S
11871,PT21M59S
11872,PT15M12S
11873,PT4M18S
11874,
11875,
11876,
11877,PT1M29S
11878,PT1M17S
11879,PT1M51S
11880,PT2H46M52S
11881,
11882,PT1M57S
11883,PT3M20S
11884,PT1M1S
11885,
11886,PT7M18S
11887,PT3M6S
11888,PT2H15M40S
11889,PT7M33S
11890,
11891,PT24M4S
11892,PT21M12S
11893,PT2M26S
11894,PT5M6S
11895,PT17S
11896,PT3M44S
11897,
11898,PT1M16S
11899,PT6M5S
11900,
11901,
11902,
11903,PT3M39S
11904,PT6M9S
11905,PT2H10M51S
11906,PT1M50S
11907,PT5M28S
11908,PT3M13S
11909,PT10M25S
11910,PT40M57S
11911,PT4M30S
11912,PT6M18S
11913,PT1M54S
11914,PT2M34S
11915,PT7H3M34S
11916,PT1M3S
11917,PT3M17S
11918,PT1M49S
11919,PT1M18S
11920,PT23M4S
11921,PT6M39S
11922,PT1M34S
11923,PT11M27S
11924,PT1M19S
11925,
11926,
11927,PT5M25S
11928,PT43M25S
11929,
11930,
11931,
11932,PT20M41S
11933,PT9M
11934,PT11M57S
11935,PT5M1S
11936,
11937,
11938,
11939,
11940,
11941,
11942,PT15M53S
11943,PT1M46S
11944,PT5M23S
11945,
11946,PT4M27S
11947,PT22M11S
11948,PT42M23S
11949,
11950,PT1M3S
11951,
11952,PT1M13S
11953,PT2M42S
11954,
11955,PT2M42S
11956,
11957,PT1M57S
11958,PT3M31S
11959,PT2M4S
11960,PT3M19S
11961,PT2M14S
11962,PT14M4S
11963,PT37M47S
11964,PT1M41S
11965,PT7M
11966,PT10M27S
11967,PT18M3S
11968,PT13M28S
11969,PT2M2S
11970,PT5M3S
11971,PT36M37S
11972,PT20M28S
11973,PT50S
11974,
11975,
11976,PT4M27S
11977,
11978,
11979,PT6M51S
11980,PT3M31S
11981,PT5M27S
11982,PT1M45S
11983,PT4M3S
11984,
11985,PT10M32S
11986,PT1M31S
11987,
11988,PT1M50S
11989,PT4M14S
11990,PT21M34S
11991,PT22M14S
11992,PT45M27S
11993,PT36S
11994,
11995,PT5M21S
11996,
11997,PT4M45S
11998,PT2M59S
11999,PT2H57M46S
12000,PT1M19S
12001,
12002,PT8M11S
12003,
12004,PT5M5S
12005,PT1M27S
12006,
12007,
12008,PT5M26S
12009,
12010,PT3M48S
12011,PT5M27S
12012,PT45M47S
12013,PT3M37S
12014,PT9M13S
12015,
12016,
12017,
12018,PT18M58S
12019,
12020,PT1M44S
12021,
12022,PT5M13S
12023,PT5M58S
12024,PT4M31S
12025,PT21S
12026,
12027,PT1M40S
12028,
12029,PT35M15S
12030,PT3M12S
12031,PT4M57S
12032,PT6M37S
12033,PT20M17S
12034,PT3M46S
12035,
12036,PT2M45S
12037,
12038,PT10M6S
12039,PT1M10S
12040,
12041,
12042,PT8M53S
12043,PT4M12S
12044,
12045,PT4M49S
12046,
12047,PT9M28S
12048,PT6M1S
12049,
12050,PT20M40S
12051,PT19M43S
12052,PT3M15S
12053,PT2M25S
12054,PT8M32S
12055,PT2M5S
12056,PT7M51S
12057,PT2M15S
12058,
12059,
12060,PT3M36S
12061,PT2M27S
12062,PT2M50S
12063,PT17S
12064,PT3M4S
12065,PT7M18S
12066,PT3M59S
12067,PT2H15M40S
12068,PT5M44S
12069,PT3M47S
12070,PT24M4S
12071,PT10M3S
12072,PT2M7S
12073,PT1M1S
12074,PT4M26S
12075,
12076,PT2M26S
12077,
12078,PT3M41S
12079,PT1M54S
12080,PT6M59S
12081,PT3M39S
12082,PT3M52S
12083,PT20M22S
12084,PT2M19S
12085,PT7M33S
12086,
12087,PT21M12S
12088,
12089,PT1M42S
12090,
12091,
12092,
12093,PT1M16S
12094,
12095,
12096,
12097,PT5M3S
12098,PT6M9S
12099,
12100,PT1M50S
12101,
12102,PT1M19S
12103,PT5M6S
12104,PT5M11S
12105,PT6M5S
12106,
12107,PT4M41S
12108,PT42M45S
12109,
12110,PT1M3S
12111,
12112,PT23M4S
12113,PT2M44S
12114,PT15M15S
12115,PT5M7S
12116,PT5M28S
12117,PT4M48S
12118,PT15M53S
12119,
12120,PT6M18S
12121,PT11M29S
12122,
12123,PT6M8S
12124,PT2M34S
12125,PT5M40S
12126,PT15S
12127,
12128,PT1M49S
12129,PT4M25S
12130,PT2H10M51S
12131,PT9M25S
12132,
12133,PT43M25S
12134,PT3M13S
12135,PT37M47S
12136,PT37M35S
12137,
12138,PT1M34S
12139,
12140,
12141,PT1M12S
12142,PT15M13S
12143,
12144,PT42M27S
12145,PT4M55S
12146,PT1M50S
12147,PT2M36S
12148,PT7M55S
12149,
12150,PT18M3S
12151,PT1M3S
12152,PT4M30S
12153,PT9M
12154,PT10M25S
12155,
12156,PT3M52S
12157,
12158,PT2M42S
12159,PT3M17S
12160,PT5M1S
12161,PT11M27S
12162,PT22M6S
12163,PT3M14S
12164,PT22M11S
12165,
12166,PT20M41S
12167,PT3M31S
12168,PT6M39S
12169,
12170,PT7H3M34S
12171,
12172,PT25M4S
12173,PT3M44S
12174,PT1M18S
12175,
12176,PT3H40M26S
12177,
12178,
12179,PT2M59S
12180,
12181,PT2M1S
12182,PT2M5S
12183,
12184,PT4M58S
12185,
12186,PT50S
12187,
12188,
12189,PT22M14S
12190,PT2M48S
12191,PT11M57S
12192,
12193,
12194,PT4M35S
12195,PT5M23S
12196,PT1M59S
12197,
12198,
12199,
12200,PT5M38S
12201,PT5M3S
12202,
12203,PT7M
12204,PT5M3S
12205,PT6M37S
12206,PT16M45S
12207,
12208,
12209,PT2M4S
12210,
12211,PT1M46S
12212,PT2M42S
12213,PT1M13S
12214,
12215,
12216,PT4M27S
12217,PT1H9M17S
12218,PT8M29S
12219,
12220,PT2M14S
12221,
12222,
12223,PT6M51S
12224,PT4M27S
12225,PT14M4S
12226,PT21M34S
12227,PT13M28S
12228,PT15M22S
12229,PT10M
12230,
12231,PT1M45S
12232,PT4M3S
12233,PT2M2S
12234,
12235,PT2M45S
12236,PT7M10S
12237,PT44M33S
12238,PT1M56S
12239,PT10M27S
12240,
12241,PT30S
12242,PT2M50S
12243,PT5M44S
12244,PT17S
12245,PT10M3S
12246,PT3M10S
12247,PT2M7S
12248,PT3M59S
12249,PT10M3S
12250,PT1H13M18S
12251,
12252,PT2M52S
12253,
12254,PT4M26S
12255,PT20M13S
12256,PT7M18S
12257,PT3M41S
12258,PT2H15M40S
12259,PT2M25S
12260,PT24M4S
12261,PT5M44S
12262,PT2M6S
12263,
12264,
12265,PT6M56S
12266,PT6M39S
12267,PT2M19S
12268,PT22S
12269,PT7M14S
12270,
12271,PT3M16S
12272,PT1M50S
12273,PT3M52S
12274,
12275,PT41M42S
12276,PT6M59S
12277,PT3M39S
12278,PT2M55S
12279,
12280,PT2M26S
12281,PT3M15S
12282,PT31M38S
12283,
12284,
12285,PT15M13S
12286,
12287,
12288,PT6M3S
12289,PT1M20S
12290,PT7M20S
12291,
12292,PT1M44S
12293,PT1M54S
12294,PT5M7S
12295,
12296,
12297,PT3M1S
12298,
12299,PT3M31S
12300,
12301,PT3M11S
12302,PT7M33S
12303,PT1M30S
12304,PT3M4S
12305,PT4M21S
12306,PT1M45S
12307,
12308,
12309,PT8M42S
12310,PT14M23S
12311,PT21M52S
12312,PT12M24S
12313,PT19M4S
12314,PT6M8S
12315,PT1M44S
12316,PT5M26S
12317,PT12M54S
12318,PT1M12S
12319,PT6M9S
12320,PT1M1S
12321,PT5M28S
12322,PT1M16S
12323,PT6M9S
12324,PT38M28S
12325,
12326,
12327,
12328,PT11M46S
12329,
12330,PT11M25S
12331,PT1M19S
12332,PT4M26S
12333,
12334,PT5M7S
12335,
12336,PT5M11S
12337,PT4M28S
12338,
12339,
12340,PT8M38S
12341,PT1M3S
12342,PT2M4S
12343,PT22M11S
12344,PT4M11S
12345,PT44M24S
12346,
12347,PT5M40S
12348,PT4M48S
12349,PT5M6S
12350,PT21M43S
12351,PT19M25S
12352,PT7M55S
12353,
12354,PT42M45S
12355,
12356,PT2M7S
12357,PT6M5S
12358,PT7M30S
12359,PT8M49S
12360,PT6H19M31S
12361,PT2M44S
12362,PT20M7S
12363,
12364,
12365,PT6M52S
12366,PT4M47S
12367,
12368,PT25S
12369,PT3M25S
12370,PT3M4S
12371,PT4M25S
12372,PT23M4S
12373,PT6M18S
12374,
12375,PT7M46S
12376,
12377,PT19M53S
12378,
12379,
12380,PT11M25S
12381,
12382,PT2M44S
12383,PT3H46M26S
12384,PT3M54S
12385,PT2M39S
12386,PT18M3S
12387,PT2M34S
12388,PT1H1M12S
12389,PT4M32S
12390,PT2M48S
12391,
12392,PT2M25S
12393,PT15S
12394,PT1M49S
12395,PT5M36S
12396,PT3M10S
12397,
12398,
12399,PT1M34S
12400,PT9M55S
12401,PT17M32S
12402,PT37M47S
12403,
12404,PT10M31S
12405,PT14M45S
12406,PT1M45S
12407,PT36M57S
12408,PT40M3S
12409,PT2M46S
12410,
12411,
12412,PT2M37S
12413,
12414,PT1M47S
12415,PT4M55S
12416,
12417,PT2M5S
12418,
12419,
12420,PT2M50S
12421,PT1M41S
12422,PT16M45S
12423,
12424,PT4M48S
12425,PT11M10S
12426,
12427,
12428,PT22M49S
12429,PT9M1S
12430,
12431,
12432,
12433,PT2M1S
12434,PT3M31S
12435,
12436,
12437,PT1M3S
12438,
12439,PT1M20S
12440,PT5M30S
12441,PT30S
12442,PT2M50S
12443,PT11M30S
12444,PT7M14S
12445,PT4M36S
12446,PT2M7S
12447,PT17S
12448,PT5M44S
12449,PT3M59S
12450,PT3M15S
12451,PT6M56S
12452,PT20M26S
12453,
12454,
12455,PT10M3S
12456,PT2M25S
12457,PT1H13M18S
12458,
12459,
12460,PT1M2S
12461,
12462,
12463,PT6M39S
12464,PT21M27S
12465,PT7M20S
12466,PT1M30S
12467,PT22S
12468,PT2M52S
12469,PT5M44S
12470,PT1M27S
12471,PT4M5S
12472,PT3M41S
12473,PT4M21S
12474,PT1H1M12S
12475,PT4M26S
12476,PT5M7S
12477,PT2M6S
12478,PT3M1S
12479,PT10M22S
12480,PT4M6S
12481,PT8M12S
12482,PT35M37S
12483,PT7M18S
12484,PT5M18S
12485,PT2H15M40S
12486,PT23M3S
12487,
12488,PT2M53S
12489,PT2M55S
12490,
12491,PT3M16S
12492,PT2M19S
12493,PT42M48S
12494,PT31M38S
12495,PT1M50S
12496,PT3M31S
12497,PT3M52S
12498,
12499,
12500,PT15M31S
12501,PT1M44S
12502,PT6M35S
12503,PT4M34S
12504,
12505,PT6M3S
12506,PT1M20S
12507,PT3M39S
12508,PT1M44S
12509,
12510,PT8M8S
12511,PT9H26M6S
12512,PT6M59S
12513,PT2H39M17S
12514,PT22M46S
12515,PT2M26S
12516,PT11M25S
12517,PT2M37S
12518,
12519,PT15M13S
12520,
12521,PT42M12S
12522,PT8M42S
12523,
12524,
12525,PT5M26S
12526,PT21M52S
12527,
12528,
12529,
12530,PT9M29S
12531,PT14M23S
12532,
12533,PT6M51S
12534,PT5M37S
12535,PT3M35S
12536,PT2M41S
12537,PT3M10S
12538,PT7M53S
12539,
12540,
12541,PT12M54S
12542,PT24M24S
12543,PT3M54S
12544,PT12M24S
12545,PT1M54S
12546,
12547,PT1M28S
12548,PT1M45S
12549,
12550,PT2M44S
12551,
12552,
12553,
12554,PT21M56S
12555,
12556,PT4M38S
12557,PT4M47S
12558,PT2M31S
12559,PT6M8S
12560,PT4M9S
12561,PT3M33S
12562,
12563,
12564,
12565,PT6M9S
12566,PT3M4S
12567,
12568,PT7M33S
12569,PT9M4S
12570,PT5M12S
12571,
12572,
12573,PT2M39S
12574,PT11M26S
12575,
12576,PT4M26S
12577,
12578,PT8M30S
12579,PT1M12S
12580,PT2M37S
12581,PT26S
12582,
12583,PT3M22S
12584,PT13M24S
12585,PT1M19S
12586,
12587,PT1M16S
12588,
12589,
12590,PT4M38S
12591,PT5M7S
12592,
12593,PT1M1S
12594,PT5M36S
12595,PT1M3S
12596,
12597,
12598,
12599,PT8M27S
12600,PT2M29S
12601,
12602,
12603,PT5M1S
12604,
12605,PT25S
12606,PT5M11S
12607,PT7M55S
12608,PT5M40S
12609,PT3M25S
12610,
12611,PT21M42S
12612,PT25M38S
12613,
12614,PT5M13S
12615,PT1M10S
12616,PT4M48S
12617,
12618,PT2M7S
12619,PT11M25S
12620,PT5M20S
12621,PT41S
12622,PT40M25S
12623,PT19M25S
12624,PT1M47S
12625,PT7M1S
12626,PT10M31S
12627,PT7M30S
12628,
12629,
12630,PT5M57S
12631,PT7M46S
12632,
12633,
12634,PT6M22S
12635,PT15M24S
12636,PT39M55S
12637,PT20M7S
12638,
12639,PT25S
12640,
12641,PT30S
12642,PT3M28S
12643,PT4M36S
12644,PT2M50S
12645,PT5M7S
12646,PT7M14S
12647,PT8M12S
12648,PT11M30S
12649,PT3M15S
12650,PT1H1M12S
12651,PT2M7S
12652,PT54M14S
12653,PT42M19S
